"id","zip_code","name_th","name_en","amphure_id","created_at","updated_at","deleted_at"
"650115","65000","พลายชุมพล","Phlai Chumphon","739","9/8/2019 03:33:09","9/8/2019 03:33:09",
"650116","65000","มะขามสูง","Makham Sung","739","9/8/2019 03:33:09","9/8/2019 03:33:09",
"650117","65000","อรัญญิก","Aranyik","739","9/8/2019 03:33:09","9/8/2019 03:33:09",
"650118","65000","บึงพระ","Bueng Phra","739","9/8/2019 03:33:09","9/8/2019 03:33:09",
"650119","65000","ไผ่ขอดอน","Phai Kho Don","739","9/8/2019 03:33:09","9/8/2019 03:33:09",
"650120","65230","งิ้วงาม","Ngio Ngam","739","9/8/2019 03:33:09","9/8/2019 03:33:09",
"650201","65120","นครไทย","Nakhon Thai","740","9/8/2019 03:33:09","9/8/2019 03:33:09",
"650202","65120","หนองกะท้าว","Nong Kathao","740","9/8/2019 03:33:09","9/8/2019 03:33:09",
"650203","65120","บ้านแยง","Ban Yaeng","740","9/8/2019 03:33:09","9/8/2019 03:33:09",
"650204","65120","เนินเพิ่ม","Noen Phoem","740","9/8/2019 03:33:09","9/8/2019 03:33:09",
"650205","65120","นาบัว","Na Bua","740","9/8/2019 03:33:09","9/8/2019 03:33:09",
"650206","65120","นครชุม","Nakhon Chum","740","9/8/2019 03:33:09","9/8/2019 03:33:09",
"650207","65120","น้ำกุ่ม","Nam Kum","740","9/8/2019 03:33:09","9/8/2019 03:33:09",
"650208","65120","ยางโกลน","Yang Klon","740","9/8/2019 03:33:09","9/8/2019 03:33:09",
"650209","65120","บ่อโพธิ์","Bo Pho","740","9/8/2019 03:33:09","9/8/2019 03:33:09",
"650210","65120","บ้านพร้าว","Ban Phrao","740","9/8/2019 03:33:09","9/8/2019 03:33:09",
"650211","65120","ห้วยเฮี้ย","Huai Hia","740","9/8/2019 03:33:09","9/8/2019 03:33:09",
"650301","65170","ป่าแดง","Pa Daeng","741","9/8/2019 03:33:09","9/8/2019 03:33:09",
"650302","65170","ชาติตระการ","Chat Trakan","741","9/8/2019 03:33:09","9/8/2019 03:33:09",
"650303","65170","สวนเมี่ยง","Suan Miang","741","9/8/2019 03:33:09","9/8/2019 03:33:09",
"650304","65170","บ้านดง","Ban Dong","741","9/8/2019 03:33:09","9/8/2019 03:33:09",
"650305","65170","บ่อภาค","Bo Phak","741","9/8/2019 03:33:09","9/8/2019 03:33:09",
"650306","65170","ท่าสะแก","Tha Sakae","741","9/8/2019 03:33:09","9/8/2019 03:33:09",
"650401","65140","บางระกำ","Bang Rakam","742","9/8/2019 03:33:09","9/8/2019 03:33:09",
"650402","65140","ปลักแรด","Plak Raet","742","9/8/2019 03:33:09","9/8/2019 03:33:09",
"650403","65140","พันเสา","Phan Sao","742","9/8/2019 03:33:09","9/8/2019 03:33:09",
"650404","65140","วังอิทก","Wang Ithok","742","9/8/2019 03:33:09","9/8/2019 03:33:09",
"650405","65140","บึงกอก","Bueng Kok","742","9/8/2019 03:33:09","9/8/2019 03:33:09",
"650406","65140","หนองกุลา","Nong Kula","742","9/8/2019 03:33:09","9/8/2019 03:33:09",
"650407","65240","ชุมแสงสงคราม","Chum Saeng Songkhram","742","9/8/2019 03:33:09","9/8/2019 03:33:09",
"650408","65140","นิคมพัฒนา","Nikhom Phatthana","742","9/8/2019 03:33:09","9/8/2019 03:33:09",
"650409","65140","บ่อทอง","Bo Thong","742","9/8/2019 03:33:09","9/8/2019 03:33:09",
"650410","65140","ท่านางงาม","Tha Nang Ngam","742","9/8/2019 03:33:09","9/8/2019 03:33:09",
"650411","65240","คุยม่วง","Khui Muang","742","9/8/2019 03:33:09","9/8/2019 03:33:09",
"650501","65110","บางกระทุ่ม","Bang Krathum","743","9/8/2019 03:33:09","9/8/2019 03:33:09",
"650502","65110","บ้านไร่","Ban Rai","743","9/8/2019 03:33:09","9/8/2019 03:33:09",
"650503","65110","โคกสลุด","Khok Salut","743","9/8/2019 03:33:09","9/8/2019 03:33:09",
"650504","65110","สนามคลี","Sanam Khli","743","9/8/2019 03:33:09","9/8/2019 03:33:09",
"650505","65110","ท่าตาล","Tha Tan","743","9/8/2019 03:33:09","9/8/2019 03:33:09",
"650506","65110","ไผ่ล้อม","Phai Lom","743","9/8/2019 03:33:09","9/8/2019 03:33:09",
"650507","65110","นครป่าหมาก","Nakhon Pa Mak","743","9/8/2019 03:33:09","9/8/2019 03:33:09",
"650508","65210","เนินกุ่ม","Noen Kum","743","9/8/2019 03:33:09","9/8/2019 03:33:09",
"650509","65210","วัดตายม","Wat Ta Yom","743","9/8/2019 03:33:09","9/8/2019 03:33:09",
"650601","65150","พรหมพิราม","Phrom Phiram","744","9/8/2019 03:33:09","9/8/2019 03:33:09",
"650602","65150","ท่าช้าง","Tha Chang","744","9/8/2019 03:33:09","9/8/2019 03:33:09",
"650603","65180","วงฆ้อง","Wong Khong","744","9/8/2019 03:33:09","9/8/2019 03:33:09",
"650604","65150","มะตูม","Matum","744","9/8/2019 03:33:09","9/8/2019 03:33:09",
"650605","65150","หอกลอง","Ho Klong","744","9/8/2019 03:33:09","9/8/2019 03:33:09",
"650606","65180","ศรีภิรมย์","Si Phirom","744","9/8/2019 03:33:09","9/8/2019 03:33:09",
"650607","65180","ตลุกเทียม","Taluk Thiam","744","9/8/2019 03:33:09","9/8/2019 03:33:09",
"650608","65150","วังวน","Wang Won","744","9/8/2019 03:33:09","9/8/2019 03:33:09",
"650609","65150","หนองแขม","Nong Khaem","744","9/8/2019 03:33:09","9/8/2019 03:33:09",
"650610","65180","มะต้อง","Matong","744","9/8/2019 03:33:09","9/8/2019 03:33:09",
"650611","65150","ทับยายเชียง","Thap Yai Chiang","744","9/8/2019 03:33:09","9/8/2019 03:33:09",
"650612","65180","ดงประคำ","Dong Prakham","744","9/8/2019 03:33:09","9/8/2019 03:33:09",
"650701","65160","วัดโบสถ์","Wat Bot","745","9/8/2019 03:33:09","9/8/2019 03:33:09",
"650702","65160","ท่างาม","Tha Ngam","745","9/8/2019 03:33:09","9/8/2019 03:33:09",
"650703","65160","ท้อแท้","Thothae","745","9/8/2019 03:33:09","9/8/2019 03:33:09",
"650704","65160","บ้านยาง","Ban Yang","745","9/8/2019 03:33:09","9/8/2019 03:33:09",
"650705","65160","หินลาด","Hin Lat","745","9/8/2019 03:33:09","9/8/2019 03:33:09",
"650706","65160","คันโช้ง","Khan Chong","745","9/8/2019 03:33:09","9/8/2019 03:33:09",
"650801","65130","วังทอง","Wang Thong","746","9/8/2019 03:33:09","9/8/2019 03:33:09",
"650802","65130","พันชาลี","Phan Chali","746","9/8/2019 03:33:09","9/8/2019 03:33:09",
"650803","65130","แม่ระกา","Mae Raka","746","9/8/2019 03:33:09","9/8/2019 03:33:09",
"650804","65220","บ้านกลาง","Ban Klang","746","9/8/2019 03:33:09","9/8/2019 03:33:09",
"650805","65130","วังพิกุล","Wang Phikun","746","9/8/2019 03:33:09","9/8/2019 03:33:09",
"650806","65220","แก่งโสภา","Kaeng Sopha","746","9/8/2019 03:33:09","9/8/2019 03:33:09",
"650807","65130","ท่าหมื่นราม","Tha Muen Ram","746","9/8/2019 03:33:09","9/8/2019 03:33:09",
"650808","65130","วังนกแอ่น","Wang Nok Aen","746","9/8/2019 03:33:09","9/8/2019 03:33:09",
"650809","65130","หนองพระ","Nong Phra","746","9/8/2019 03:33:09","9/8/2019 03:33:09",
"650810","65130","ชัยนาม","Chaiyanam","746","9/8/2019 03:33:09","9/8/2019 03:33:09",
"650811","65130","ดินทอง","Din Thong","746","9/8/2019 03:33:09","9/8/2019 03:33:09",
"650901","65190","ชมพู","Chomphu","747","9/8/2019 03:33:09","9/8/2019 03:33:09",
"650902","65190","บ้านมุง","Ban Mung","747","9/8/2019 03:33:09","9/8/2019 03:33:09",
"650903","65190","ไทรย้อย","Sai Yoi","747","9/8/2019 03:33:09","9/8/2019 03:33:09",
"650904","65190","วังโพรง","Wang Phrong","747","9/8/2019 03:33:09","9/8/2019 03:33:09",
"650905","65190","บ้านน้อยซุ้มขี้เหล็ก","Ban Noi Sum Khilek","747","9/8/2019 03:33:09","9/8/2019 03:33:09",
"650906","65190","เนินมะปราง","Noen Maprang","747","9/8/2019 03:33:09","9/8/2019 03:33:09",
"650907","65190","วังยาง","Wang Yang","747","9/8/2019 03:33:09","9/8/2019 03:33:09",
"650908","65190","โคกแหลม","Khok Laem","747","9/8/2019 03:33:09","9/8/2019 03:33:09",
"660101","66000","ในเมือง","Nai Mueang","748","9/8/2019 03:33:09","9/8/2019 03:33:09",
"660102","66000","ไผ่ขวาง","Phai Khwang","748","9/8/2019 03:33:09","9/8/2019 03:33:09",
"660103","66000","ย่านยาว","Yan Yao","748","9/8/2019 03:33:09","9/8/2019 03:33:09",
"660104","66000","ท่าฬ่อ","Tha Lo","748","9/8/2019 03:33:09","9/8/2019 03:33:09",
"660105","66000","ปากทาง","Pak Thang","748","9/8/2019 03:33:09","9/8/2019 03:33:09",
"660106","66000","คลองคะเชนทร์","Khlong Khachen","748","9/8/2019 03:33:09","9/8/2019 03:33:09",
"660107","66000","โรงช้าง","Rong Chang","748","9/8/2019 03:33:09","9/8/2019 03:33:09",
"660108","66000","เมืองเก่า","Mueang Kao","748","9/8/2019 03:33:09","9/8/2019 03:33:09",
"660109","66000","ท่าหลวง","Tha Luang","748","9/8/2019 03:33:09","9/8/2019 03:33:09",
"660110","66000","บ้านบุ่ง","Ban Bung","748","9/8/2019 03:33:09","9/8/2019 03:33:09",
"660111","66000","ฆะมัง","Khamang","748","9/8/2019 03:33:09","9/8/2019 03:33:09",
"660112","66170","ดงป่าคำ","Dong Pa Kham","748","9/8/2019 03:33:09","9/8/2019 03:33:09",
"660113","66170","หัวดง","Hua Dong","748","9/8/2019 03:33:09","9/8/2019 03:33:09",
"660115","66000","ป่ามะคาบ","Pa Makhap","748","9/8/2019 03:33:09","9/8/2019 03:33:09",
"660119","66000","สายคำโห้","Sai Kham Ho","748","9/8/2019 03:33:09","9/8/2019 03:33:09",
"660120","66170","ดงกลาง","Dong Klang","748","9/8/2019 03:33:09","9/8/2019 03:33:09",
"660201","66180","วังทรายพูน","Wang Sai Phun","749","9/8/2019 03:33:09","9/8/2019 03:33:09",
"660202","66180","หนองปลาไหล","Nong Pla Lai","749","9/8/2019 03:33:09","9/8/2019 03:33:09",
"660203","66180","หนองพระ","Nong Phra","749","9/8/2019 03:33:09","9/8/2019 03:33:09",
"660204","66180","หนองปล้อง","Nong Plong","749","9/8/2019 03:33:09","9/8/2019 03:33:09",
"660301","66190","โพธิ์ประทับช้าง","Pho Prathap Chang","750","9/8/2019 03:33:09","9/8/2019 03:33:09",
"660302","66190","ไผ่ท่าโพ","Phai Tha Pho","750","9/8/2019 03:33:09","9/8/2019 03:33:09",
"660303","66190","วังจิก","Wang Chik","750","9/8/2019 03:33:09","9/8/2019 03:33:09",
"660304","66190","ไผ่รอบ","Phai Rop","750","9/8/2019 03:33:09","9/8/2019 03:33:09",
"660305","66190","ดงเสือเหลือง","Dong Suea Lueang","750","9/8/2019 03:33:09","9/8/2019 03:33:09",
"660306","66190","เนินสว่าง","Noen Sawang","750","9/8/2019 03:33:09","9/8/2019 03:33:09",
"660307","66190","ทุ่งใหญ่","Thung Yai","750","9/8/2019 03:33:09","9/8/2019 03:33:09",
"660401","66110","ตะพานหิน","Taphan Hin","751","9/8/2019 03:33:09","9/8/2019 03:33:09",
"660402","66110","งิ้วราย","Ngio Rai","751","9/8/2019 03:33:09","9/8/2019 03:33:09",
"660403","66110","ห้วยเกตุ","Huai Ket","751","9/8/2019 03:33:09","9/8/2019 03:33:09",
"660404","66110","ไทรโรงโขน","Sai Rong Khon","751","9/8/2019 03:33:09","9/8/2019 03:33:09",
"660405","66110","หนองพยอม","Nong Phayom","751","9/8/2019 03:33:09","9/8/2019 03:33:09",
"660406","66150","ทุ่งโพธิ์","Tung Pho","751","9/8/2019 03:33:09","9/8/2019 03:33:09",
"660407","66110","ดงตะขบ","Dong Takhop","751","9/8/2019 03:33:09","9/8/2019 03:33:09",
"660408","66110","คลองคูณ","Khlong Khun","751","9/8/2019 03:33:09","9/8/2019 03:33:09",
"660409","66110","วังสำโรง","Wang Samrong","751","9/8/2019 03:33:09","9/8/2019 03:33:09",
"660410","66110","วังหว้า","Wang Wa","751","9/8/2019 03:33:09","9/8/2019 03:33:09",
"660411","66150","วังหลุม","Wang Lum","751","9/8/2019 03:33:09","9/8/2019 03:33:09",
"660412","66110","ทับหมัน","Thap Man","751","9/8/2019 03:33:09","9/8/2019 03:33:09",
"660413","66110","ไผ่หลวง","Phai Luang","751","9/8/2019 03:33:09","9/8/2019 03:33:09",
"660501","66120","บางมูลนาก","Bang Mun Nak","752","9/8/2019 03:33:09","9/8/2019 03:33:09",
"660502","66120","บางไผ่","Bang Phai","752","9/8/2019 03:33:09","9/8/2019 03:33:09",
"660503","66120","หอไกร","Ho Krai","752","9/8/2019 03:33:09","9/8/2019 03:33:09",
"660504","66120","เนินมะกอก","Noen Makok","752","9/8/2019 03:33:09","9/8/2019 03:33:09",
"660505","66120","วังสำโรง","Wang Samrong","752","9/8/2019 03:33:09","9/8/2019 03:33:09",
"660506","66120","ภูมิ","Phum","752","9/8/2019 03:33:09","9/8/2019 03:33:09",
"660507","66120","วังกรด","Wang Krot","752","9/8/2019 03:33:09","9/8/2019 03:33:09",
"660508","66120","ห้วยเขน","Huai Khen","752","9/8/2019 03:33:09","9/8/2019 03:33:09",
"660509","66210","วังตะกู","Wang Taku","752","9/8/2019 03:33:09","9/8/2019 03:33:09",
"660514","66120","ลำประดา","Lam Prad","752","9/8/2019 03:33:09","9/8/2019 03:33:09",
"660601","66130","โพทะเล","Pho Thale","753","9/8/2019 03:33:09","9/8/2019 03:33:09",
"660602","66130","ท้ายน้ำ","Thai Nam","753","9/8/2019 03:33:09","9/8/2019 03:33:09",
"660603","66130","ทะนง","Thanong","753","9/8/2019 03:33:09","9/8/2019 03:33:09",
"660604","66130","ท่าบัว","Tha Bua","753","9/8/2019 03:33:09","9/8/2019 03:33:09",
"660605","66130","ทุ่งน้อย","Thung Noi","753","9/8/2019 03:33:09","9/8/2019 03:33:09",
"660606","66130","ท่าขมิ้น","Tha Khamin","753","9/8/2019 03:33:09","9/8/2019 03:33:09",
"660607","66130","ท่าเสา","Tha Sao","753","9/8/2019 03:33:09","9/8/2019 03:33:09",
"660608","66130","บางคลาน","Bang Khlan","753","9/8/2019 03:33:09","9/8/2019 03:33:09",
"660611","66130","ท่านั่ง","Tha Nang","753","9/8/2019 03:33:09","9/8/2019 03:33:09",
"660612","66130","บ้านน้อย","Ban Noi","753","9/8/2019 03:33:09","9/8/2019 03:33:09",
"660613","66130","วัดขวาง","Wat Khwang","753","9/8/2019 03:33:09","9/8/2019 03:33:09",
"660701","66140","สามง่าม","Sam Ngam","754","9/8/2019 03:33:09","9/8/2019 03:33:09",
"660702","66140","กำแพงดิน","Kamphaeng Din","754","9/8/2019 03:33:09","9/8/2019 03:33:09",
"660703","66140","รังนก","Rang Nok","754","9/8/2019 03:33:09","9/8/2019 03:33:09",
"660706","66140","เนินปอ","Noen Po","754","9/8/2019 03:33:09","9/8/2019 03:33:09",
"660707","66140","หนองโสน","Nong Sano","754","9/8/2019 03:33:09","9/8/2019 03:33:09",
"660801","66150","ทับคล้อ","Thap Khlo","755","9/8/2019 03:33:09","9/8/2019 03:33:09",
"660802","66230","เขาทราย","Khao Sai","755","9/8/2019 03:33:09","9/8/2019 03:33:09",
"660803","66230","เขาเจ็ดลูก","Khao Chet Luk","755","9/8/2019 03:33:09","9/8/2019 03:33:09",
"660804","66150","ท้ายทุ่ง","Tai Toong","755","9/8/2019 03:33:09","9/8/2019 03:33:09",
"660901","66160","สากเหล็ก","Sak Lek","756","9/8/2019 03:33:09","9/8/2019 03:33:09",
"660902","66160","ท่าเยี่ยม","Tha Yiam","756","9/8/2019 03:33:09","9/8/2019 03:33:09",
"660903","66160","คลองทราย","Khlong Sai","756","9/8/2019 03:33:09","9/8/2019 03:33:09",
"660904","66160","หนองหญ้าไทร","Nong Ya Sai","756","9/8/2019 03:33:09","9/8/2019 03:33:09",
"660905","66160","วังทับไทร","Wang Thap Sai","756","9/8/2019 03:33:09","9/8/2019 03:33:09",
"661001","66130","ห้วยแก้ว","Huai Kaeo","757","9/8/2019 03:33:09","9/8/2019 03:33:09",
"661002","66130","โพธิ์ไทรงาม","Pho Sai Ngam","757","9/8/2019 03:33:09","9/8/2019 03:33:09",
"661003","66130","แหลมรัง","Laem Rang","757","9/8/2019 03:33:09","9/8/2019 03:33:09",
"661004","66130","บางลาย","Bang Lai","757","9/8/2019 03:33:09","9/8/2019 03:33:09",
"661005","66130","บึงนาราง","Bueng Na Rang","757","9/8/2019 03:33:09","9/8/2019 03:33:09",
"661101","66210","วังงิ้วใต้","Wang Ngio Tai","758","9/8/2019 03:33:09","9/8/2019 03:33:09",
"661102","66210","วังงิ้ว","Wang Ngio","758","9/8/2019 03:33:09","9/8/2019 03:33:09",
"661103","66210","ห้วยร่วม","Huai Ruam","758","9/8/2019 03:33:09","9/8/2019 03:33:09",
"661104","66210","ห้วยพุก","Huai Phuk","758","9/8/2019 03:33:09","9/8/2019 03:33:09",
"661105","66210","สำนักขุนเณร","Samnak Khun Nen","758","9/8/2019 03:33:09","9/8/2019 03:33:09",
"661201","66140","บ้านนา","Ban Na","759","9/8/2019 03:33:09","9/8/2019 03:33:09",
"661202","66140","บึงบัว","Bueng Bua","759","9/8/2019 03:33:09","9/8/2019 03:33:09",
"661203","66140","วังโมกข์","Wang Mok","759","9/8/2019 03:33:09","9/8/2019 03:33:09",
"661204","66220","หนองหลุม","Nong Lum","759","9/8/2019 03:33:09","9/8/2019 03:33:09",
"670101","67000","ในเมือง","Nai Mueang","760","9/8/2019 03:33:09","9/8/2019 03:33:09",
"670102","67000","ตะเบาะ","Tabo","760","9/8/2019 03:33:09","9/8/2019 03:33:09",
"670103","67000","บ้านโตก","Ban Tok","760","9/8/2019 03:33:09","9/8/2019 03:33:09",
"670104","67000","สะเดียง","Sadiang","760","9/8/2019 03:33:09","9/8/2019 03:33:09",
"670105","67000","ป่าเลา","Pa Lao","760","9/8/2019 03:33:09","9/8/2019 03:33:09",
"670106","67000","นางั่ว","Na Ngua","760","9/8/2019 03:33:09","9/8/2019 03:33:09",
"670107","67250","ท่าพล","Tha Phon","760","9/8/2019 03:33:09","9/8/2019 03:33:09",
"670108","67000","ดงมูลเหล็ก","Dong Mun Lek","760","9/8/2019 03:33:09","9/8/2019 03:33:09",
"670109","67000","บ้านโคก","Ban Khok","760","9/8/2019 03:33:09","9/8/2019 03:33:09",
"670110","67000","ชอนไพร","Chon Phrai","760","9/8/2019 03:33:09","9/8/2019 03:33:09",
"670111","67000","นาป่า","Na Pa","760","9/8/2019 03:33:09","9/8/2019 03:33:09",
"670112","67210","นายม","Na Yom","760","9/8/2019 03:33:09","9/8/2019 03:33:09",
"670113","67210","วังชมภู","Wang Chomphu","760","9/8/2019 03:33:09","9/8/2019 03:33:09",
"670114","67000","น้ำร้อน","Nam Ron","760","9/8/2019 03:33:09","9/8/2019 03:33:09",
"670115","67210","ห้วยสะแก","Huai Sakae","760","9/8/2019 03:33:09","9/8/2019 03:33:09",
"670116","67000","ห้วยใหญ่","Huai Yai","760","9/8/2019 03:33:09","9/8/2019 03:33:09",
"670117","67210","ระวิง","Rawing","760","9/8/2019 03:33:09","9/8/2019 03:33:09",
"670201","67150","ชนแดน","Chon Daen","761","9/8/2019 03:33:09","9/8/2019 03:33:09",
"670202","67190","ดงขุย","Dong Khui","761","9/8/2019 03:33:09","9/8/2019 03:33:09",
"670203","67150","ท่าข้าม","Tha Kham","761","9/8/2019 03:33:09","9/8/2019 03:33:09",
"670204","67150","พุทธบาท","Phutthabat","761","9/8/2019 03:33:09","9/8/2019 03:33:09",
"670205","67150","ลาดแค","Lat Khae","761","9/8/2019 03:33:09","9/8/2019 03:33:09",
"670206","67190","บ้านกล้วย","Ban Kluai","761","9/8/2019 03:33:09","9/8/2019 03:33:09",
"670208","67150","ซับพุทรา","Sap Phutsa","761","9/8/2019 03:33:09","9/8/2019 03:33:09",
"670209","67190","ตะกุดไร","Takut Rai","761","9/8/2019 03:33:09","9/8/2019 03:33:09",
"670210","67150","ศาลาลาย","Sala Lai","761","9/8/2019 03:33:09","9/8/2019 03:33:09",
"670301","67110","หล่มสัก","Lom Sak","762","9/8/2019 03:33:09","9/8/2019 03:33:09",
"670302","67110","วัดป่า","Wat Pa","762","9/8/2019 03:33:09","9/8/2019 03:33:09",
"670303","67110","ตาลเดี่ยว","Tan Diao","762","9/8/2019 03:33:09","9/8/2019 03:33:09",
"670304","67110","ฝายนาแซง","Fai Na Saeng","762","9/8/2019 03:33:09","9/8/2019 03:33:09",
"670305","67110","หนองสว่าง","Nong Sawang","762","9/8/2019 03:33:09","9/8/2019 03:33:09",
"670306","67110","น้ำเฮี้ย","Nam Hia","762","9/8/2019 03:33:09","9/8/2019 03:33:09",
"670307","67110","สักหลง","Sak Long","762","9/8/2019 03:33:09","9/8/2019 03:33:09",
"670308","67110","ท่าอิบุญ","Tha Ibun","762","9/8/2019 03:33:09","9/8/2019 03:33:09",
"670309","67110","บ้านโสก","Ban Sok","762","9/8/2019 03:33:09","9/8/2019 03:33:09",
"670310","67110","บ้านติ้ว","Ban Tio","762","9/8/2019 03:33:09","9/8/2019 03:33:09",
"670311","67110","ห้วยไร่","Huai Rai","762","9/8/2019 03:33:09","9/8/2019 03:33:09",
"670312","67110","น้ำก้อ","Nam Ko","762","9/8/2019 03:33:09","9/8/2019 03:33:09",
"670313","67110","ปากช่อง","Pak Chong","762","9/8/2019 03:33:09","9/8/2019 03:33:09",
"670314","67110","น้ำชุน","Nam Chun","762","9/8/2019 03:33:09","9/8/2019 03:33:09",
"670315","67110","หนองไขว่","Nong Khwai","762","9/8/2019 03:33:09","9/8/2019 03:33:09",
"670316","67110","ลานบ่า","Lan Ba","762","9/8/2019 03:33:09","9/8/2019 03:33:09",
"670317","67110","บุ่งคล้า","Bung Khla","762","9/8/2019 03:33:09","9/8/2019 03:33:09",
"670318","67110","บุ่งน้ำเต้า","Bung Namtao","762","9/8/2019 03:33:09","9/8/2019 03:33:09",
"670319","67110","บ้านกลาง","Ban Klang","762","9/8/2019 03:33:09","9/8/2019 03:33:09",
"670320","67110","ช้างตะลูด","Chang Talut","762","9/8/2019 03:33:09","9/8/2019 03:33:09",
"670321","67110","บ้านไร่","Ban Rai","762","9/8/2019 03:33:09","9/8/2019 03:33:09",
"670322","67110","ปากดุก","Pak Duk","762","9/8/2019 03:33:09","9/8/2019 03:33:09",
"670323","67110","บ้านหวาย","Ban Wai","762","9/8/2019 03:33:09","9/8/2019 03:33:09",
"670401","67120","หล่มเก่า","Lom Kao","763","9/8/2019 03:33:09","9/8/2019 03:33:09",
"670402","67120","นาซำ","Na Sam","763","9/8/2019 03:33:09","9/8/2019 03:33:09",
"670403","67120","หินฮาว","Hin Hao","763","9/8/2019 03:33:09","9/8/2019 03:33:09",
"670404","67120","บ้านเนิน","Ban Noen","763","9/8/2019 03:33:09","9/8/2019 03:33:09",
"670405","67120","ศิลา","Sila","763","9/8/2019 03:33:09","9/8/2019 03:33:09",
"670406","67120","นาแซง","Na Saeng","763","9/8/2019 03:33:09","9/8/2019 03:33:09",
"670407","67120","วังบาล","Wang Ban","763","9/8/2019 03:33:09","9/8/2019 03:33:09",
"670408","67120","นาเกาะ","Na Ko","763","9/8/2019 03:33:09","9/8/2019 03:33:09",
"670409","67120","ตาดกลอย","Tat Kloi","763","9/8/2019 03:33:09","9/8/2019 03:33:09",
"670501","67130","ท่าโรง","Tha Rong","764","9/8/2019 03:33:09","9/8/2019 03:33:09",
"670502","67130","สระประดู่","Sa Pradu","764","9/8/2019 03:33:09","9/8/2019 03:33:09",
"670503","67130","สามแยก","Sam Yaek","764","9/8/2019 03:33:09","9/8/2019 03:33:09",
"670504","67130","โคกปรง","Khok Prong","764","9/8/2019 03:33:09","9/8/2019 03:33:09",
"670505","67130","น้ำร้อน","Nam Ron","764","9/8/2019 03:33:09","9/8/2019 03:33:09",
"670506","67130","บ่อรัง","Bo Rang","764","9/8/2019 03:33:09","9/8/2019 03:33:09",
"670507","67180","พุเตย","Phu Toei","764","9/8/2019 03:33:09","9/8/2019 03:33:09",
"670508","67180","พุขาม","Phu Kham","764","9/8/2019 03:33:09","9/8/2019 03:33:09",
"670509","67180","ภูน้ำหยด","Phu Nam Yot","764","9/8/2019 03:33:09","9/8/2019 03:33:09",
"670510","67180","ซับสมบูรณ์","Sap Sombun","764","9/8/2019 03:33:09","9/8/2019 03:33:09",
"670511","67130","บึงกระจับ","Bueng Krachap","764","9/8/2019 03:33:09","9/8/2019 03:33:09",
"670512","67180","วังใหญ่","Wang Yai","764","9/8/2019 03:33:09","9/8/2019 03:33:09",
"670513","67130","ยางสาว","Yang Sao","764","9/8/2019 03:33:09","9/8/2019 03:33:09",
"670514","67180","ซับน้อย","Sap Noi","764","9/8/2019 03:33:09","9/8/2019 03:33:09",
"670601","67170","ศรีเทพ","Si Thep","765","9/8/2019 03:33:09","9/8/2019 03:33:09",
"670602","67170","สระกรวด","Sa Kruat","765","9/8/2019 03:33:09","9/8/2019 03:33:09",
"670603","67170","คลองกระจัง","Khlong Krachang","765","9/8/2019 03:33:09","9/8/2019 03:33:09",
"670604","67170","นาสนุ่น","Na Sanun","765","9/8/2019 03:33:09","9/8/2019 03:33:09",
"670605","67170","โคกสะอาด","Khok Sa-at","765","9/8/2019 03:33:09","9/8/2019 03:33:09",
"670606","67170","หนองย่างทอย","Nong Yang Thoi","765","9/8/2019 03:33:09","9/8/2019 03:33:09",
"670607","67170","ประดู่งาม","Pradu Ngam","765","9/8/2019 03:33:09","9/8/2019 03:33:09",
"670701","67140","กองทูล","Kong Thun","766","9/8/2019 03:33:09","9/8/2019 03:33:09",
"670702","67220","นาเฉลียง","Na Chaliang","766","9/8/2019 03:33:09","9/8/2019 03:33:09",
"670703","67140","บ้านโภชน์","Ban Phot","766","9/8/2019 03:33:09","9/8/2019 03:33:09",
"670704","67140","ท่าแดง","Tha Daeng","766","9/8/2019 03:33:09","9/8/2019 03:33:09",
"670705","67140","เพชรละคร","Phet Lakhon","766","9/8/2019 03:33:09","9/8/2019 03:33:09",
"670706","67140","บ่อไทย","Bo Thai","766","9/8/2019 03:33:09","9/8/2019 03:33:09",
"670707","67220","ห้วยโป่ง","Huai Pong","766","9/8/2019 03:33:09","9/8/2019 03:33:09",
"670708","67140","วังท่าดี","Wang Tha Di","766","9/8/2019 03:33:09","9/8/2019 03:33:09",
"670709","67140","บัววัฒนา","Bua Watthana","766","9/8/2019 03:33:09","9/8/2019 03:33:09",
"670710","67140","หนองไผ่","Nong Phai","766","9/8/2019 03:33:09","9/8/2019 03:33:09",
"670711","67140","วังโบสถ์","Wang Bot","766","9/8/2019 03:33:09","9/8/2019 03:33:09",
"670712","67220","ยางงาม","Yang Ngam","766","9/8/2019 03:33:09","9/8/2019 03:33:09",
"670713","67140","ท่าด้วง","Tha Duang","766","9/8/2019 03:33:09","9/8/2019 03:33:09",
"670801","67160","ซับสมอทอด","Sap Samo Thot","767","9/8/2019 03:33:09","9/8/2019 03:33:09",
"670802","67160","ซับไม้แดง","Sap Mai Daeng","767","9/8/2019 03:33:09","9/8/2019 03:33:09",
"670803","67160","หนองแจง","Nong Chaeng","767","9/8/2019 03:33:09","9/8/2019 03:33:09",
"670804","67160","กันจุ","Kan Chu","767","9/8/2019 03:33:09","9/8/2019 03:33:09",
"670805","67230","วังพิกุล","Wang Phikun","767","9/8/2019 03:33:09","9/8/2019 03:33:09",
