id,name_th,name_en,province_id,created_at,updated_at,deleted_at
1001,เขตพระนคร,Khet Phra Nakhon,1,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
1002,เขตดุสิต,Khet Dusit,1,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
1003,เขตหนองจอก,Khet Nong Chok,1,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
1004,เขตบางรัก,Khet Bang Rak,1,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
1005,เขตบางเขน,Khet Bang Khen,1,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
1006,เขตบางกะปิ,Khet Bang Kapi,1,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
1007,เขตปทุมวัน,Khet Pathum Wan,1,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
1008,เขตป้อมปราบศัตรูพ่าย,Khet Pom Prap Sattru Phai,1,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
1009,เขตพระโขนง,Khet Phra Khanong,1,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
1010,เขตมีนบุรี,Khet Min Buri,1,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
1011,เขตลาดกระบัง,Khet Lat Krabang,1,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
1012,เขตยานนาวา,Khet Yan Nawa,1,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
1013,เขตสัมพันธวงศ์,Khet Samphanthawong,1,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
1014,เขตพญาไท,Khet Phaya Thai,1,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
1015,เขตธนบุรี,Khet Thon Buri,1,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
1016,เขตบางกอกใหญ่,Khet Bangkok Yai,1,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
1017,เขตห้วยขวาง,Khet Huai Khwang,1,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
1018,เขตคลองสาน,Khet Khlong San,1,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
1019,เขตตลิ่งชัน,Khet Taling Chan,1,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
1020,เขตบางกอกน้อย,Khet Bangkok Noi,1,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
1021,เขตบางขุนเทียน,Khet Bang Khun Thian,1,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
1022,เขตภาษีเจริญ,Khet Phasi Charoen,1,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
1023,เขตหนองแขม,Khet Nong Khaem,1,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
1024,เขตราษฎร์บูรณะ,Khet Rat Burana,1,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
1025,เขตบางพลัด,Khet Bang Phlat,1,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
1026,เขตดินแดง,Khet Din Daeng,1,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
1027,เขตบึงกุ่ม,Khet Bueng Kum,1,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
1028,เขตสาทร,Khet Sathon,1,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
1029,เขตบางซื่อ,Khet Bang Sue,1,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
1030,เขตจตุจักร,Khet Chatuchak,1,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
1031,เขตบางคอแหลม,Khet Bang Kho Laem,1,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
1032,เขตประเวศ,Khet Prawet,1,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
1033,เขตคลองเตย,Khet Khlong Toei,1,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
1034,เขตสวนหลวง,Khet Suan Luang,1,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
1035,เขตจอมทอง,Khet Chom Thong,1,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
1036,เขตดอนเมือง,Khet Don Mueang,1,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
1037,เขตราชเทวี,Khet Ratchathewi,1,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
1038,เขตลาดพร้าว,Khet Lat Phrao,1,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
1039,เขตวัฒนา,Khet Watthana,1,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
1040,เขตบางแค,Khet Bang Khae,1,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
1041,เขตหลักสี่,Khet Lak Si,1,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
1042,เขตสายไหม,Khet Sai Mai,1,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
1043,เขตคันนายาว,Khet Khan Na Yao,1,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
1044,เขตสะพานสูง,Khet Saphan Sung,1,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
1045,เขตวังทองหลาง,Khet Wang Thonglang,1,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
1046,เขตคลองสามวา,Khet Khlong Sam Wa,1,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
1047,เขตบางนา,Khet Bang Na,1,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
1048,เขตทวีวัฒนา,Khet Thawi Watthana,1,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
1049,เขตทุ่งครุ,Khet Thung Khru,1,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
1050,เขตบางบอน,Khet Bang Bon,1,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
1101,อำเภอเมืองสมุทรปราการ,Amphoe Mueang Samut Prakan,2,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
1102,อำเภอบางบ่อ,Amphoe Bang Bo,2,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
1103,อำเภอบางพลี,Amphoe Bang Phli,2,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
1104,อำเภอพระประแดง,Amphoe Phra Pradaeng,2,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
1105,อำเภอพระสมุทรเจดีย์,Amphoe Phra Samut Chedi,2,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
1106,อำเภอบางเสาธง,Amphoe Bang Sao Thong,2,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
1201,อำเภอเมืองนนทบุรี,Amphoe Mueang Nonthaburi,3,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
1202,อำเภอบางกรวย,Amphoe Bang Kruai,3,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
1203,อำเภอบางใหญ่,Amphoe Bang Yai,3,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
1204,อำเภอบางบัวทอง,Amphoe Bang Bua Thong,3,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
1205,อำเภอไทรน้อย,Amphoe Sai Noi,3,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
1206,อำเภอปากเกร็ด,Amphoe Pak Kret,3,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
1301,อำเภอเมืองปทุมธานี,Amphoe Mueang Pathum Thani,4,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
1302,อำเภอคลองหลวง,Amphoe Khlong Luang,4,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
1303,อำเภอธัญบุรี,Amphoe Thanyaburi,4,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
1304,อำเภอหนองเสือ,Amphoe Nong Suea,4,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
1305,อำเภอลาดหลุมแก้ว,Amphoe Lat Lum Kaeo,4,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
1306,อำเภอลำลูกกา,Amphoe Lam Luk Ka,4,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
1307,อำเภอสามโคก,Amphoe Sam Khok,4,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
1401,อำเภอพระนครศรีอยุธยา,Amphoe Phra Nakhon Si Ayutthaya,5,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
1402,อำเภอท่าเรือ,Amphoe Tha Ruea,5,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
1403,อำเภอนครหลวง,Amphoe Nakhon Luang,5,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
1404,อำเภอบางไทร,Amphoe Bang Sai,5,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
1405,อำเภอบางบาล,Amphoe Bang Ban,5,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
1406,อำเภอบางปะอิน,Amphoe Bang Pa-in,5,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
1407,อำเภอบางปะหัน,Amphoe Bang Pahan,5,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
1408,อำเภอผักไห่,Amphoe Phak Hai,5,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
1409,อำเภอภาชี,Amphoe Phachi,5,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
1410,อำเภอลาดบัวหลวง,Amphoe Lat Bua Luang,5,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
1411,อำเภอวังน้อย,Amphoe Wang Noi,5,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
1412,อำเภอเสนา,Amphoe Sena,5,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
1413,อำเภอบางซ้าย,Amphoe Bang Sai,5,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
1414,อำเภออุทัย,Amphoe Uthai,5,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
1415,อำเภอมหาราช,Amphoe Maha Rat,5,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
1416,อำเภอบ้านแพรก,Amphoe Ban Phraek,5,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
1501,อำเภอเมืองอ่างทอง,Amphoe Mueang Ang Thong,6,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
1502,อำเภอไชโย,Amphoe Chaiyo,6,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
1503,อำเภอป่าโมก,Amphoe Pa Mok,6,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
1504,อำเภอโพธิ์ทอง,Amphoe Pho Thong,6,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
1505,อำเภอแสวงหา,Amphoe Sawaeng Ha,6,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
1506,อำเภอวิเศษชัยชาญ,Amphoe Wiset Chai Chan,6,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
1507,อำเภอสามโก้,Amphoe Samko,6,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
1601,อำเภอเมืองลพบุรี,Amphoe Mueang Lop Buri,7,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
1602,อำเภอพัฒนานิคม,Amphoe Phatthana Nikhom,7,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
1603,อำเภอโคกสำโรง,Amphoe Khok Samrong,7,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
1604,อำเภอชัยบาดาล,Amphoe Chai Badan,7,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
1605,อำเภอท่าวุ้ง,Amphoe Tha Wung,7,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
1606,อำเภอบ้านหมี่,Amphoe Ban Mi,7,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
1607,อำเภอท่าหลวง,Amphoe Tha Luang,7,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
1608,อำเภอสระโบสถ์,Amphoe Sa Bot,7,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
1609,อำเภอโคกเจริญ,Amphoe Khok Charoen,7,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
1610,อำเภอลำสนธิ,Amphoe Lam Sonthi,7,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
1611,อำเภอหนองม่วง,Amphoe Nong Muang,7,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
1701,อำเภอเมืองสิงห์บุรี,Amphoe Mueang Sing Buri,8,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
1702,อำเภอบางระจัน,Amphoe Bang Rachan,8,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
1703,อำเภอค่ายบางระจัน,Amphoe Khai Bang Rachan,8,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
1704,อำเภอพรหมบุรี,Amphoe Phrom Buri,8,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
1705,อำเภอท่าช้าง,Amphoe Tha Chang,8,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
1706,อำเภออินทร์บุรี,Amphoe In Buri,8,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
1801,อำเภอเมืองชัยนาท,Amphoe Mueang Chai Nat,9,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
1802,อำเภอมโนรมย์,Amphoe Manorom,9,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
1803,อำเภอวัดสิงห์,Amphoe Wat Sing,9,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
1804,อำเภอสรรพยา,Amphoe Sapphaya,9,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
1805,อำเภอสรรคบุรี,Amphoe Sankhaburi,9,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
1806,อำเภอหันคา,Amphoe Hankha,9,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
1807,อำเภอหนองมะโมง,Amphoe Nong Mamong,9,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
1808,อำเภอเนินขาม,Amphoe Noen Kham,9,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
1901,อำเภอเมืองสระบุรี,Amphoe Mueang Saraburi,10,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
1902,อำเภอแก่งคอย,Amphoe Kaeng Khoi,10,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
1903,อำเภอหนองแค,Amphoe Nong Khae,10,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
1904,อำเภอวิหารแดง,Amphoe Wihan Daeng,10,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
1905,อำเภอหนองแซง,Amphoe Nong Saeng,10,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
1906,อำเภอบ้านหมอ,Amphoe Ban Mo,10,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
1907,อำเภอดอนพุด,Amphoe Don Phut,10,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
1908,อำเภอหนองโดน,Amphoe Nong Don,10,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
1909,อำเภอพระพุทธบาท,Amphoe Phra Phutthabat,10,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
1910,อำเภอเสาไห้,Amphoe Sao Hai,10,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
1911,อำเภอมวกเหล็ก,Amphoe Muak Lek,10,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
1912,อำเภอวังม่วง,Amphoe Wang Muang,10,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
1913,อำเภอเฉลิมพระเกียรติ,Amphoe Chaloem Phra Kiat,10,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
2001,อำเภอเมืองชลบุรี,Amphoe Mueang Chon Buri,11,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
2002,อำเภอบ้านบึง,Amphoe Ban Bueng,11,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
2003,อำเภอหนองใหญ่,Amphoe Nong Yai,11,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
2004,อำเภอบางละมุง,Amphoe Bang Lamung,11,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
2005,อำเภอพานทอง,Amphoe Phan Thong,11,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
2006,อำเภอพนัสนิคม,Amphoe Phanat Nikhom,11,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
2007,อำเภอศรีราชา,Amphoe Si Racha,11,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
2008,อำเภอเกาะสีชัง,Amphoe Ko Sichang,11,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
2009,อำเภอสัตหีบ,Amphoe Sattahip,11,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
2010,อำเภอบ่อทอง,Amphoe Bo Thong,11,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
2011,อำเภอเกาะจันทร์,Amphoe Ko Chan,11,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
2101,อำเภอเมืองระยอง,Amphoe Mueang Rayong,12,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
2102,อำเภอบ้านฉาง,Amphoe Ban Chang,12,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
2103,อำเภอแกลง,Amphoe Klaeng,12,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
2104,อำเภอวังจันทร์,Amphoe Wang Chan,12,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
2105,อำเภอบ้านค่าย,Amphoe Ban Khai,12,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
2106,อำเภอปลวกแดง,Amphoe Pluak Daeng,12,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
2107,อำเภอเขาชะเมา,Amphoe Khao Chamao,12,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
2108,อำเภอนิคมพัฒนา,Amphoe Nikhom Phatthana,12,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
2201,อำเภอเมืองจันทบุรี,Amphoe Mueang Chanthaburi,13,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
2202,อำเภอขลุง,Amphoe Khlung,13,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
2203,อำเภอท่าใหม่,Amphoe Tha Mai,13,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
2204,อำเภอโป่งน้ำร้อน,Amphoe Pong Nam Ron,13,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
2205,อำเภอมะขาม,Amphoe Makham,13,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
2206,อำเภอแหลมสิงห์,Amphoe Laem Sing,13,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
2207,อำเภอสอยดาว,Amphoe Soi Dao,13,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
2208,อำเภอแก่งหางแมว,Amphoe Kaeng Hang Maeo,13,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
2209,อำเภอนายายอาม,Amphoe Na Yai Am,13,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
2210,อำเภอเขาคิชฌกูฏ,Amphoe Khoa Khitchakut,13,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
2301,อำเภอเมืองตราด,Amphoe Mueang Trat,14,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
2302,อำเภอคลองใหญ่,Amphoe Khlong Yai,14,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
2303,อำเภอเขาสมิง,Amphoe Khao Saming,14,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
2304,อำเภอบ่อไร่,Amphoe Bo Rai,14,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
2305,อำเภอแหลมงอบ,Amphoe Laem Ngop,14,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
2306,อำเภอเกาะกูด,Amphoe Ko Kut,14,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
2307,อำเภอเกาะช้าง,Amphoe Ko Chang,14,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
2401,อำเภอเมืองฉะเชิงเทรา,Amphoe Mueang Chachoengsao,15,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
2402,อำเภอบางคล้า,Amphoe Bang Khla,15,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
2403,อำเภอบางน้ำเปรี้ยว,Amphoe Bang Nam Priao,15,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
2404,อำเภอบางปะกง,Amphoe Bang Pakong,15,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
2405,อำเภอบ้านโพธิ์,Amphoe Ban Pho,15,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
2406,อำเภอพนมสารคาม,Amphoe Phanom Sarakham,15,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
2407,อำเภอราชสาส์น,Amphoe Ratchasan,15,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
2408,อำเภอสนามชัยเขต,Amphoe Sanam Chai Khet,15,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
2409,อำเภอแปลงยาว,Amphoe Plaeng Yao,15,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
2410,อำเภอท่าตะเกียบ,Amphoe Tha Takiap,15,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
2411,อำเภอคลองเขื่อน,Amphoe Khlong Khuean,15,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
2501,อำเภอเมืองปราจีนบุรี,Amphoe Mueang Prachin Buri,16,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
2502,อำเภอกบินทร์บุรี,Amphoe Kabin Buri,16,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
2503,อำเภอนาดี,Amphoe Na Di,16,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
2506,อำเภอบ้านสร้าง,Amphoe Ban Sang,16,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
2507,อำเภอประจันตคาม,Amphoe Prachantakham,16,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
2508,อำเภอศรีมหาโพธิ,Amphoe Si Maha Phot,16,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
2509,อำเภอศรีมโหสถ,Amphoe Si Mahosot,16,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
2601,อำเภอเมืองนครนายก,Amphoe Mueang Nakhon Nayok,17,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
2602,อำเภอปากพลี,Amphoe Pak Phli,17,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
2603,อำเภอบ้านนา,Amphoe Ban Na,17,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
2604,อำเภอองครักษ์,Amphoe Ongkharak,17,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
2701,อำเภอเมืองสระแก้ว,Amphoe Mueang Sa Kaeo,18,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
2702,อำเภอคลองหาด,Amphoe Khlong Hat,18,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
2703,อำเภอตาพระยา,Amphoe Ta Phraya,18,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
2704,อำเภอวังน้ำเย็น,Amphoe Wang Nam Yen,18,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
2705,อำเภอวัฒนานคร,Amphoe Watthana Nakhon,18,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
2706,อำเภออรัญประเทศ,Amphoe Aranyaprathet,18,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
2707,อำเภอเขาฉกรรจ์,Amphoe Khao Chakan,18,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
2708,อำเภอโคกสูง,Amphoe Khok Sung,18,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
2709,อำเภอวังสมบูรณ์,Amphoe Wang Sombun,18,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
3001,อำเภอเมืองนครราชสีมา,Amphoe Mueang Nakhon Ratchasima,19,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
3002,อำเภอครบุรี,Amphoe Khon Buri,19,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
3003,อำเภอเสิงสาง,Amphoe Soeng Sang,19,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
