id,zip_code,name_th,name_en,prefix_th,prefix_en,district_id,lat,long,created_at,updated_at,deleted_at
730406,73150,ดอนรวก,Don Ruak,ตำบล,Tambon,7304,13.89,100.117,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
730407,73150,ห้วยด้วน,Huai Duan,ตำบล,Tambon,7304,13.902,100.1,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
730408,73150,ลำลูกบัว,Lam Luk Bua,ตำบล,Tambon,7304,14.024,100.074,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
730501,73130,บางเลน,Bang Len,ตำบล,Tambon,7305,14.014,100.151,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
730502,73130,บางปลา,Bang Pla,ตำบล,Tambon,7305,13.97,100.158,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
730503,73190,บางหลวง,Bang Luang,ตำบล,Tambon,7305,14.108,100.093,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
730504,73130,บางภาษี,Bang Phasi,ตำบล,Tambon,7305,14.038,100.243,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
730505,73130,บางระกำ,Bang Rakam,ตำบล,Tambon,7305,13.914,100.254,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
730506,73130,บางไทรป่า,Bang Sai Pa,ตำบล,Tambon,7305,14.047,100.15,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
730507,73190,หินมูล,Hin Mun,ตำบล,Tambon,7305,14.104,100.147,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
730508,73130,ไทรงาม,Sai Ngam,ตำบล,Tambon,7305,14.093,100.177,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
730509,73130,ดอนตูม,Don Tum,ตำบล,Tambon,7305,13.999,100.123,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
730510,73130,นิลเพชร,Ninlaphet,ตำบล,Tambon,7305,14.121,100.235,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
730511,73130,บัวปากท่า,Bua Pak Tha,ตำบล,Tambon,7305,14.159,100.228,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
730512,73130,คลองนกกระทุง,Khlong Nok Krathung,ตำบล,Tambon,7305,13.991,100.222,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
730513,73130,นราภิรมย์,Naraphirom,ตำบล,Tambon,7305,13.953,100.262,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
730514,73130,ลำพญา,Lam Phaya,ตำบล,Tambon,7305,13.954,100.199,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
730515,73130,ไผ่หูช้าง,Phai Hu Chang,ตำบล,Tambon,7305,14.064,100.116,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
730601,73110,ท่าข้าม,Tha Kham,ตำบล,Tambon,7306,13.714,100.247,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
730602,73210,ทรงคนอง,Song Khanong,ตำบล,Tambon,7306,13.78,100.262,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
730603,73110,หอมเกร็ด,Hom Kret,ตำบล,Tambon,7306,13.779,100.24,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
730604,73210,บางกระทึก,Bang Krathuek,ตำบล,Tambon,7306,13.772,100.305,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
730605,73210,บางเตย,Bang Toei,ตำบล,Tambon,7306,13.787,100.289,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
730606,73110,สามพราน,Sam Phran,ตำบล,Tambon,7306,13.716,100.219,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
730607,73110,บางช้าง,Bang Chang,ตำบล,Tambon,7306,13.702,100.2,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
730608,73210,ไร่ขิง,Rai Khing,ตำบล,Tambon,7306,13.737,100.283,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
730609,73110,ท่าตลาด,Tha Talat,ตำบล,Tambon,7306,13.751,100.234,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
730610,73220,กระทุ่มล้ม,Krathum Lom,ตำบล,Tambon,7306,13.737,100.322,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
730611,73110,คลองใหม่,Khlong Mai,ตำบล,Tambon,7306,13.734,100.174,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
730612,73110,ตลาดจินดา,Talat Chinda,ตำบล,Tambon,7306,13.698,100.15,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
730613,73110,คลองจินดา,Khlong Chinda,ตำบล,Tambon,7306,13.677,100.092,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
730614,73110,ยายชา,Yai Cha,ตำบล,Tambon,7306,13.733,100.235,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
730615,73110,บ้านใหม่,Ban Mai,ตำบล,Tambon,7306,13.69,100.242,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
730616,73160,อ้อมใหญ่,Om Yai,ตำบล,Tambon,7306,13.7,100.268,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
730701,73170,ศาลายา,Sala Ya,ตำบล,Tambon,7307,13.813,100.305,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
730702,73170,คลองโยง,Khlong Yong,ตำบล,Tambon,7307,13.862,100.281,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
730703,73170,มหาสวัสดิ์,Maha Sawat,ตำบล,Tambon,7307,13.815,100.262,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
740101,74000,มหาชัย,Maha Chai,ตำบล,Tambon,7401,13.552,100.28,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
740102,74000,ท่าฉลอม,Tha Chalom,ตำบล,Tambon,7401,13.538,100.269,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
740103,74000,โกรกกราก,Krok Krak,ตำบล,Tambon,7401,13.533,100.276,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
740104,74000,บ้านบ่อ,Ban Bo,ตำบล,Tambon,7401,13.487,100.192,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
740105,74000,บางโทรัด,Bang Tho Rat,ตำบล,Tambon,7401,13.492,100.158,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
740106,74000,กาหลง,Ka Long,ตำบล,Tambon,7401,13.483,100.13,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
740107,74000,นาโคก,Na Khok,ตำบล,Tambon,7401,13.464,100.096,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
740108,74000,ท่าจีน,Tha Chin,ตำบล,Tambon,7401,13.539,100.252,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
740109,74000,นาดี,Na Di,ตำบล,Tambon,7401,13.595,100.295,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
740110,74000,ท่าทราย,Tha Sai,ตำบล,Tambon,7401,13.571,100.266,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
740111,74000,คอกกระบือ,Khok Krabue,ตำบล,Tambon,7401,13.599,100.333,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
740112,74000,บางน้ำจืด,Bang Nam Chuet,ตำบล,Tambon,7401,13.614,100.363,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
740113,74000,พันท้ายนรสิงห์,Phan Thai Norasing,ตำบล,Tambon,7401,13.539,100.377,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
740114,74000,โคกขาม,Khok Kham,ตำบล,Tambon,7401,13.531,100.326,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
740115,74000,บ้านเกาะ,Ban Ko,ตำบล,Tambon,7401,13.591,100.247,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
740116,74000,บางกระเจ้า,Bang Krachao,ตำบล,Tambon,7401,13.512,100.215,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
740117,74000,บางหญ้าแพรก,Bang Ya Phraek,ตำบล,Tambon,7401,13.501,100.25,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
740118,74000,ชัยมงคล,Chai Mongkon,ตำบล,Tambon,7401,13.54,100.185,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
740201,74110,ตลาดกระทุ่มแบน,Talat Krathum Baen,ตำบล,Tambon,7402,13.654,100.25,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
740202,74130,อ้อมน้อย,Om Noi,ตำบล,Tambon,7402,13.702,100.308,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
740203,74110,ท่าไม้,Tha Mai,ตำบล,Tambon,7402,13.671,100.261,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
740204,74110,สวนหลวง,Suan Luang,ตำบล,Tambon,7402,13.671,100.323,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
740205,74110,บางยาง,Bang Yang,ตำบล,Tambon,7402,13.652,100.226,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
740206,74110,คลองมะเดื่อ,Khlong Maduea,ตำบล,Tambon,7402,13.637,100.292,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
740207,74110,หนองนกไข่,Nong Nok Khai,ตำบล,Tambon,7402,13.668,100.192,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
740208,74110,ดอนไก่ดี,Don Kai Di,ตำบล,Tambon,7402,13.633,100.266,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
740209,74110,แคราย,Khae Rai,ตำบล,Tambon,7402,13.643,100.324,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
740210,74110,ท่าเสา,Tha Sao,ตำบล,Tambon,7402,13.623,100.24,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
740301,74120,บ้านแพ้ว,Ban Phaeo,ตำบล,Tambon,7403,13.618,100.104,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
740302,74120,หลักสาม,Lak Sam,ตำบล,Tambon,7403,13.571,100.139,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
740303,74120,ยกกระบัตร,Yokkrabat,ตำบล,Tambon,7403,13.559,100.082,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
740304,74120,โรงเข้,Rong Khe,ตำบล,Tambon,7403,13.521,100.069,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
740305,74120,หนองสองห้อง,Nong Song Hong,ตำบล,Tambon,7403,13.581,100.065,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
740306,74120,หนองบัว,Nong Bua,ตำบล,Tambon,7403,13.598,100.075,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
740307,74120,หลักสอง,Lak Song,ตำบล,Tambon,7403,13.614,100.134,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
740308,74120,เจ็ดริ้ว,Chet Rio,ตำบล,Tambon,7403,13.639,100.141,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
740309,74120,คลองตัน,Khlong Tan,ตำบล,Tambon,7403,13.641,100.171,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
740310,74120,อำแพง,Amphaeng,ตำบล,Tambon,7403,13.6,100.189,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
740311,74120,สวนส้ม,Suan Som,ตำบล,Tambon,7403,13.624,100.186,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
740312,74120,เกษตรพัฒนา,Kaset Phatthana,ตำบล,Tambon,7403,13.666,100.153,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
750101,75000,แม่กลอง,Mae Klong,ตำบล,Tambon,7501,13.4,99.994,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
750102,75000,บางขันแตก,Bang Khan Taek,ตำบล,Tambon,7501,13.384,99.955,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
750103,75000,ลาดใหญ่,Lat Yai,ตำบล,Tambon,7501,13.451,100.037,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
750104,75000,บ้านปรก,Ban Prok,ตำบล,Tambon,7501,13.43,99.992,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
750105,75000,บางแก้ว,Bang Kaeo,ตำบล,Tambon,7501,13.431,100.06,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
750106,75000,ท้ายหาด,Thai Hat,ตำบล,Tambon,7501,13.399,99.976,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
750107,75000,แหลมใหญ่,Laem Yai,ตำบล,Tambon,7501,13.354,99.99,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
750108,75000,คลองเขิน,Khlong Khoen,ตำบล,Tambon,7501,13.445,99.988,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
750109,75000,คลองโคน,Khlong Khon,ตำบล,Tambon,7501,13.329,99.95,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
750110,75000,นางตะเคียน,Nang Takhian,ตำบล,Tambon,7501,13.48,100.027,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
750111,75000,บางจะเกร็ง,Bang Chakreng,ตำบล,Tambon,7501,13.376,100.01,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
750201,75120,กระดังงา,Kradangnga,ตำบล,Tambon,7502,13.472,99.951,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
750202,75120,บางสะแก,Bang Sakae,ตำบล,Tambon,7502,13.45,99.928,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
750203,75120,บางยี่รงค์,Bang Yi Rong,ตำบล,Tambon,7502,13.481,99.912,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
750204,75120,โรงหีบ,Rong Hip,ตำบล,Tambon,7502,13.47,99.931,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
750205,75120,บางคนที,Bang Khonthi,ตำบล,Tambon,7502,13.493,99.945,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
750206,75120,ดอนมะโนรา,Don Manora,ตำบล,Tambon,7502,13.499,100.018,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
750207,75120,บางพรม,Bang Phrom,ตำบล,Tambon,7502,13.452,99.955,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
750208,75120,บางกุ้ง,Bang Kung,ตำบล,Tambon,7502,13.459,99.931,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
750209,75120,จอมปลวก,Chom Pluak,ตำบล,Tambon,7502,13.483,99.976,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
750210,75120,บางนกแขวก,Bang Nok Khwaek,ตำบล,Tambon,7502,13.504,99.923,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
750211,75120,ยายแพง,Yai Phaeng,ตำบล,Tambon,7502,13.487,99.958,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
750212,75120,บางกระบือ,Bang Krabue,ตำบล,Tambon,7502,13.463,99.968,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
750213,75120,บ้านปราโมทย์,Ban Pramot,ตำบล,Tambon,7502,13.46,99.898,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
750301,75110,อัมพวา,Amphawa,ตำบล,Tambon,7503,13.427,99.954,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
750302,75110,สวนหลวง,Suan Luang,ตำบล,Tambon,7503,13.414,99.953,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
750303,75110,ท่าคา,Tha Kha,ตำบล,Tambon,7503,13.466,99.993,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
750304,75110,วัดประดู่,Wat Pradu,ตำบล,Tambon,7503,13.38,99.875,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
750305,75110,เหมืองใหม่,Mueang Mai,ตำบล,Tambon,7503,13.433,99.91,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
750306,75110,บางช้าง,Bang Chang,ตำบล,Tambon,7503,13.437,99.953,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
750307,75110,แควอ้อม,Khwae Om,ตำบล,Tambon,7503,13.436,99.937,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
750308,75110,ปลายโพงพาง,Plai Phongphang,ตำบล,Tambon,7503,13.385,99.923,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
750309,75110,บางแค,Bang Khae,ตำบล,Tambon,7503,13.407,99.923,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
750310,75110,แพรกหนามแดง,Phraek Nam Daeng,ตำบล,Tambon,7503,13.343,99.882,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
750311,75110,ยี่สาร,Yi San,ตำบล,Tambon,7503,13.297,99.895,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
750312,75110,บางนางลี่,Bang Nang Lee,ตำบล,Tambon,7503,13.414,99.917,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
760101,76000,ท่าราบ,Tha Rap,ตำบล,Tambon,7601,13.097,99.949,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
760102,76000,คลองกระแชง,Khlong Krachaeng,ตำบล,Tambon,7601,,,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
760103,76000,บางจาน,Bang Chan,ตำบล,Tambon,7601,13.13,100.015,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
760104,76000,นาพันสาม,Na Phan Sam,ตำบล,Tambon,7601,13.054,100.03,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
760105,76000,ธงชัย,Thong Chai,ตำบล,Tambon,7601,13.151,99.918,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
760106,76000,บ้านกุ่ม,Ban Kum,ตำบล,Tambon,7601,13.156,99.941,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
760107,76000,หนองโสน,Nong Sano,ตำบล,Tambon,7601,13.134,99.973,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
760108,76000,ไร่ส้ม,Rai Som,ตำบล,Tambon,7601,13.112,99.916,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
760109,76000,เวียงคอย,Wiang Khoi,ตำบล,Tambon,7601,13.121,99.9,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
760110,76000,บางจาก,Bang Chak,ตำบล,Tambon,7601,13.158,99.891,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
760111,76000,บ้านหม้อ,Ban Mo,ตำบล,Tambon,7601,13.092,99.932,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
760112,76000,ต้นมะม่วง,Ton Mamuang,ตำบล,Tambon,7601,13.079,99.958,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
760113,76000,ช่องสะแก,Chong Sakae,ตำบล,Tambon,7601,13.105,99.997,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
760114,76000,นาวุ้ง,Na Wung,ตำบล,Tambon,7601,13.088,99.977,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
760115,76000,สำมะโรง,Sam Marong,ตำบล,Tambon,7601,13.07,99.992,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
760116,76000,โพพระ,Pho Phra,ตำบล,Tambon,7601,13.082,100.039,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
760117,76100,หาดเจ้าสำราญ,Hat Chao Samran,ตำบล,Tambon,7601,13.007,100.044,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
760118,76000,หัวสะพาน,Hua Saphan,ตำบล,Tambon,7601,13.117,99.866,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
760119,76000,ต้นมะพร้าว,Ton Maphrao,ตำบล,Tambon,7601,13.146,99.86,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
760120,76000,วังตะโก,Wang Tako,ตำบล,Tambon,7601,13.134,99.893,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
760121,76000,โพไร่หวาน,Pho Rai Wan,ตำบล,Tambon,7601,13.053,99.974,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
760122,76000,ดอนยาง,Don Yang,ตำบล,Tambon,7601,13.015,99.976,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
760123,76000,หนองขนาน,Nong Khanan,ตำบล,Tambon,7601,12.995,100.013,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
760124,76000,หนองพลับ,Nong Phlap,ตำบล,Tambon,7601,13.048,100.0,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
760201,76140,เขาย้อย,Khao Yoi,ตำบล,Tambon,7602,13.233,99.819,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
760202,76140,สระพัง,Sa Phang,ตำบล,Tambon,7602,13.257,99.811,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
760203,76140,บางเค็ม,Bang Khem,ตำบล,Tambon,7602,13.284,99.838,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
760204,76140,ทับคาง,Thap Khang,ตำบล,Tambon,7602,13.204,99.833,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
760205,76140,หนองปลาไหล,Nong Pla Lai,ตำบล,Tambon,7602,13.194,99.877,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
760206,76140,หนองปรง,Nong Prong,ตำบล,Tambon,7602,13.168,99.801,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
760207,76140,หนองชุมพล,Nong Chumphon,ตำบล,Tambon,7602,13.295,99.797,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
760208,76140,ห้วยโรง,Huai Rong,ตำบล,Tambon,7602,13.316,99.841,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
760209,76140,ห้วยท่าช้าง,Huai Tha Chang,ตำบล,Tambon,7602,13.136,99.8,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
760210,76140,หนองชุมพลเหนือ,Nong Chumphon Nuea,ตำบล,Tambon,7602,13.301,99.724,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
760301,76160,หนองหญ้าปล้อง,Nong Ya Plong,ตำบล,Tambon,7603,13.201,99.709,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
760302,76160,ยางน้ำกลัดเหนือ,Yang Nam Klat Nuea,ตำบล,Tambon,7603,13.158,99.39,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
760303,76160,ยางน้ำกลัดใต้,Yang Nam Klat Tai,ตำบล,Tambon,7603,13.07,99.505,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
760304,76160,ท่าตะคร้อ,Tha Takror,ตำบล,Tambon,7603,13.099,99.749,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
760401,76120,ชะอำ,Cha-am,ตำบล,Tambon,7604,12.719,99.939,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
760402,76120,บางเก่า,Bang Kao,ตำบล,Tambon,7604,12.856,99.985,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
760403,76120,นายาง,Na Yang,ตำบล,Tambon,7604,12.887,99.945,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
760404,76120,เขาใหญ่,Khao Yai,ตำบล,Tambon,7604,12.793,99.894,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
760405,76120,หนองศาลา,Nong Sala,ตำบล,Tambon,7604,12.891,99.971,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
760406,76120,ห้วยทรายเหนือ,Huai Sai Nuea,ตำบล,Tambon,7604,12.715,99.832,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
760407,76120,ไร่ใหม่พัฒนา,Rai Mai Phatthana,ตำบล,Tambon,7604,12.655,99.806,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
760408,76120,สามพระยา,Sam Phraya,ตำบล,Tambon,7604,12.684,99.882,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
760409,76120,ดอนขุนห้วย,Don Khun Huai,ตำบล,Tambon,7604,12.864,99.892,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
760501,76130,ท่ายาง,Tha Yang,ตำบล,Tambon,7605,12.954,99.904,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
760502,76130,ท่าคอย,Tha Khoi,ตำบล,Tambon,7605,12.922,99.872,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
760503,76130,ยางหย่อง,Yang Yong,ตำบล,Tambon,7605,12.99,99.883,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
760504,76130,หนองจอก,Nong Chok,ตำบล,Tambon,7605,12.947,99.989,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
760505,76130,มาบปลาเค้า,Map Pla Khao,ตำบล,Tambon,7605,12.981,99.929,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
760506,76130,ท่าไม้รวก,Tha Mai Ruak,ตำบล,Tambon,7605,12.847,99.814,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
